step,time_s,dt_s,topology,topology_confidence,topology_evidence,topology_status,head_count,head_position_m,head_velocity_m_s,bridge_status,roi_definition,roi_status,roi_cell_count,roi_volume_m3,roi_centroid_r_m,roi_centroid_z_m,roi_r_min_m,roi_r_max_m,roi_z_min_m,roi_z_max_m,electrode_distance_m,Ek_V_m,gas,pressure_Pa,temperature_K,Ek_semantics,E0_source,E0_max_V_m,E0_mean_V_m,E0_p95_V_m,eta_0_max,eta_0_mean,eta_0_p95,E_peak_V_m,E_peak_time_s,E_peak_r_m,E_peak_z_m,eta_peak,ne_at_E_peak_m3,ne_peak_m3,E_at_ne_peak_V_m,nu_i_at_E_peak_s_1,mu_e_at_E_peak_m2_V_s,nu_i_at_ne_peak_s_1,mu_e_at_ne_peak_m2_V_s,tau_i_at_E_peak_s,tau_i_at_ne_peak_s,tau_i_min_s,tau_i_median_s,tau_i_p95_s,sigma_e_at_E_peak_S_m,sigma_e_at_ne_peak_S_m,sigma_e_peak_S_m,sigma_e_median_S_m,sigma_e_p95_S_m,tau_M_at_E_peak_s,tau_M_at_ne_peak_s,tau_M_min_s,tau_M_median_s,tau_M_p95_s,Pi_RF_at_E_peak,Pi_RF_at_ne_peak,Pi_RF_min,Pi_RF_median,Pi_RF_p95,N_tau_i_at_E_peak,N_tau_M_at_E_peak,tau_i_resolution_status,tau_M_resolution_status,sigma_e_peak_r_m,sigma_e_peak_z_m,E_at_sigma_peak_V_m,ne_at_sigma_peak_m3,mu_e_at_sigma_peak_m2_V_s,nu_i_at_sigma_peak_s_1,tau_i_at_sigma_peak_s,tau_M_at_sigma_peak_s,Pi_RF_at_sigma_peak,E_roi_median_V_m,ne_roi_median_m3,mu_e_roi_median_m2_V_s,nu_i_roi_median_s_1,K_ion_z_A_m_s,K_ion_abs_A_m_s,signed_proxy_status,mechanism_proxy_role,current_moment_r_A_m,current_moment_z_A_m
492,2.4403073052662557e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4444518223320411e-05,-1178101.4405773899,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,1968936.4076366727,2.4403073052662557e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.74776224835564664,2757553582085180,2757553582085180,1968936.4076366727,14900217.239555428,0.048706723249560886,14900217.239555428,0.048706723249560886,6.7113115461519051e-08,6.7113115461519051e-08,6.7113115461519051e-08,9.1781537917477127e-06,1.7378090400405283e-05,2.1519058542755064e-05,2.1519058542755064e-05,2.1519058542755064e-05,1.4876246116322429e-05,2.0854777300111799e-05,4.1145795459443962e-07,4.1145795459443962e-07,4.1145795459443962e-07,7.4342613660467013e-07,1.0421975004138774e-06,6.1308129084002827,6.1308129084002827,0.058799435945333135,3.0948061721728082,5.8272122347775346,13422623.092303811,82291590.918887928,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,1968936.4076366727,2757553582085180,0.048706723249560886,14900217.239555428,6.7113115461519051e-08,4.1145795459443962e-07,6.1308129084002827,1549942.693070699,1858161701300157,0.05115283423532186,7477447.1666379329,3.3082344397566775e-07,3.3082344397566775e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.6446361551877656e-15,-2.6949903399995355e-14
493,2.4453073052662557e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4438699261906105e-05,-1163792.2828612491,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,1991295.0673110085,2.4453073052662557e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.75625361535127644,2757380983139500,2757380983139500,1991295.0673110085,16267505.077162214,0.048632588502474948,16267505.077162214,0.048632588502474948,6.1472241456613396e-08,6.1472241456613396e-08,6.1472241456613396e-08,7.943234188213833e-06,1.5036819940295329e-05,2.1484960303315525e-05,2.1484960303315525e-05,2.1484960303315525e-05,1.4848780300834535e-05,2.0821342303067425e-05,4.1211096915239057e-07,4.1211096915239057e-07,4.1211096915239057e-07,7.4511665224163491e-07,1.0448217670219549e-06,6.7040172830407547,6.7040172830407547,0.068127810341032449,3.3860725466908939,6.372222809405768,12294448.291322678,82422193.830478117,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,1991295.0673110085,2757380983139500,0.048632588502474948,16267505.077162214,6.1472241456613396e-08,4.1211096915239057e-07,6.7040172830407547,1567543.3846484371,1858016606174246,0.05105123405802639,8165348.1229171483,3.6472034855721845e-07,3.6472034855721845e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.6500945529759382e-15,-2.7212820421953515e-14
494,2.4503073052662558e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4432950436487185e-05,-1149765.0837839455,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,2013653.7269421672,2.4503073052662558e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.76474498233050858,2757207379041322,2757207379041322,2013653.7269421672,17727837.130512349,0.048560100069943789,17727837.130512349,0.048560100069943789,5.6408460470276172e-08,5.6408460470276172e-08,5.6408460470276172e-08,6.8958310442821912e-06,1.3051311369712915e-05,2.1451585608950111e-05,2.1451585608950111e-05,2.1451585608950111e-05,1.4821893178526585e-05,2.0788616365907757e-05,4.1275213749727775e-07,4.1275213749727775e-07,4.1275213749727775e-07,7.4677956257477747e-07,1.0474042451445273e-06,7.3172026688225786,7.3172026688225786,0.078688535131349394,3.6979456019769641,6.9552769621380168,11281692.094055234,82550427.499455556,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,2013653.7269421672,2757207379041322,0.048560100069943789,17727837.130512349,5.6408460470276172e-08,4.1275213749727775e-07,7.3172026688225786,1585144.0762072369,1857870353752633.5,0.050951890121653243,8900321.2421588637,4.0131891502775407e-07,4.0131891502775407e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.655537758773888e-15,-2.7475710280223177e-14
495,2.4553073052662559e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4427270378067169e-05,-1136011.6840031366,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,2036012.3865301516,2.4553073052662559e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.77323634929334395,2757032772186415,2757032772186415,2036012.3865301516,19285130.607050966,0.048489203714492973,19285130.607050966,0.048489203714492973,5.1853421186288637e-08,5.1853421186288637e-08,5.1853421186288637e-08,6.0045341905099829e-06,1.1361946882901307e-05,2.1418910417851192e-05,2.1418910417851192e-05,2.1418910417851192e-05,1.4795565435402357e-05,2.0756575919606305e-05,4.1338180327887468e-07,4.1338180327887468e-07,4.1338180327887468e-07,7.4841563017389634e-07,1.0499460743794159e-06,7.9721220668113473,7.9721220668113473,0.090610519314774332,4.0313662930630612,7.5780464894365185,10370684.237257728,82676360.655774936,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,2036012.3865301516,2757032772186415,0.048489203714492973,19285130.607050966,5.1853421186288637e-08,4.1338180327887468e-07,7.9721220668113473,1602744.767747093,1857722945094314.5,0.050854728094836987,9684381.0609304961,4.4076951497204165e-07,4.4076951497204165e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.6609657060904348e-15,-2.7738575319481486e-14
496,2.460307305266256e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4421657756793339e-05,-1122524.2547659853,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,2058371.0460749827,2.460307305266256e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.78172771623979054,2756857164987436,2756857164987436,2058371.0460749827,20943339.025998246,0.048419847555224799,20943339.025998246,0.048419847555224799,4.7747878156326408e-08,4.7747878156326408e-08,4.7747878156326408e-08,5.243649326125181e-06,9.9199606292971486e-06,2.1386911733642473e-05,2.1386911733642473e-05,2.1386911733642473e-05,1.4769778591520446e-05,2.0725198419430269e-05,4.1400029714771799e-07,4.1400029714771799e-07,4.1400029714771799e-07,7.5002559152706307e-07,1.0524483564684735e-06,8.6705485800286723,8.6705485800286723,0.10403233907358028,4.3872904595511262,8.2422227679809179,9549575.6312652808,82800059.429543599,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,2058371.0460749827,2756857164987436,0.048419847555224799,20943339.025998246,4.7747878156326408e-08,4.1400029714771799e-07,8.6705485800286723,1620345.4592680088,1857574380620306,0.050759676875853046,10519564.294184608,4.8322678396168632e-07,4.8322678396168632e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.6663783379047673e-15,-2.8001417825683914e-14
497,2.4653073052662561e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4416111280575982e-05,-1109295.2434713691,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,2080729.7055766771,2.4653073052662561e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.79021908316985467,2756680559874350,2756680559874350,2080729.7055766771,22706448.205428351,0.048351981941204242,22706448.205428351,0.048351981941204242,4.4040353249123897e-08,4.4040353249123897e-08,4.4040353249123897e-08,4.592080544731979e-06,8.6853167170665481e-06,2.1355567549219509e-05,2.1355567549219509e-05,2.1355567549219509e-05,1.4744514962541144e-05,2.0694462290551673e-05,4.1460793736308815e-07,4.1460793736308815e-07,4.1460793736308815e-07,7.5161015733965347e-07,1.0549121553185623e-06,9.4142736552944442,9.4142736552944442,0.1191026255269186,4.7666881404106816,8.9495151038060676,8808070.6498247795,82921587.472617626,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,2080729.7055766771,2756680559874350,0.048351981941204242,22706448.205428351,4.4040353249123897e-08,4.1460793736308815e-07,9.4142736552944442,1637946.1507699857,1857424660890023,0.050666668419095826,11407927.975281078,5.288495690279856e-07,5.288495690279856e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.6717756064142751e-15,-2.8264240039104139e-14
498,2.4703073052662561e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4410629693725929e-05,-1096317.3700106975,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,2103088.3650352475,2.4703073052662561e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.79871045008354113,2756502959294993,2756502959294993,2103088.3650352475,24578472.296854567,0.048285559332921592,24578472.296854567,0.048285559332921592,4.0686011234635404e-08,4.0686011234635404e-08,4.0686011234635404e-08,4.0324455809383705e-06,7.625029193671732e-06,2.1324856794173849e-05,2.1324856794173849e-05,2.1324856794173849e-05,1.4719757620753096e-05,2.0664346876831774e-05,4.1520503036714637e-07,4.1520503036714637e-07,4.1520503036714637e-07,7.5317001320382388e-07,1.0573384977568337e-06,10.205105336393567,10.205105336393567,0.13598044610726179,5.170542891250415,9.7016490918792506,8137202.2469270807,83041006.073429272,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,2103088.3650352475,2756502959294993,0.048285559332921592,24578472.296854567,4.0686011234635404e-08,4.1520503036714637e-07,10.205105336393567,1655546.8422530221,1857273786987205,0.050575637572625426,12351547.616119506,5.7780087204503694e-07,5.7780087204503694e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.6771574726100525e-15,-2.8527044162142327e-14
499,2.4753073052662562e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4405211775630443e-05,-1083583.6190971816,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,2125447.0244507147,2.4753073052662562e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.80720181698085802,2756324365715688,2756324365715688,2125447.0244507147,26563449.876172487,0.048220534191236439,26563449.876172487,0.048220534191236439,3.7645712611184729e-08,3.7645712611184729e-08,3.7645712611184729e-08,3.5503724984942881e-06,6.7118266057890803e-06,2.1294759285536141e-05,2.1294759285536141e-05,2.1294759285536141e-05,1.4695490351160754e-05,2.0634832392098601e-05,4.1579187132741884e-07,4.1579187132741884e-07,4.1579187132741884e-07,7.5470582122607753e-07,1.0597283761348703e-06,11.04486653292585,11.04486653292585,0.15483567865790496,5.5998511057918776,10.500364990212452,7529142.522236946,83158374.265483767,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,2125447.0244507147,2756324365715688,0.048220534191236439,26563449.876172487,3.7645712611184729e-08,4.1579187132741884e-07,11.04486653292585,1673147.5337171215,1857121760010969.5,0.050486521925967878,13352515.391380018,6.3024778929994246e-07,6.3024778929994246e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.6825239053732263e-15,-2.8789832354182644e-14
500,2.4803073052662563e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4399856339511933e-05,-1071087.223701935,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,2147805.6838230835,2.4803073052662563e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.81569318386180689,2756144781621699,2756144781621699,2147805.6838230835,28665440.098982319,0.048156862873258655,28665440.098982319,0.048156862873258655,3.4885213572405678e-08,3.4885213572405678e-08,3.4885213572405678e-08,3.1339384303034543e-06,5.9230863253613971e-06,2.1265255681595014e-05,2.1265255681595014e-05,2.1265255681595014e-05,1.4671697614394453e-05,2.0605899874874957e-05,4.1636874464967105e-07,4.1636874464967105e-07,4.1636874464967105e-07,7.5621822102677364e-07,1.0620827497661658e-06,11.935393308843611,11.935393308843611,0.17584937690801447,6.0556213428758134,11.347416112246831,6977042.7144811358,83273748.929934204,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,2147805.6838230835,2756144781621699,0.048156862873258655,28665440.098982319,3.4885213572405678e-08,4.1636874464967105e-07,11.935393308843611,1690748.2251622868,1856968581076017,0.050399261667421799,14412938.35047956,6.8636144752459325e-07,6.8636144752459325e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.6878748809105948e-15,-2.9052606733504375e-14
501,2.4853073052662564e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4394562231239152e-05,-1058821.6545561873,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,2170164.3431523829,2.4853073052662564e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.82418455072639885,2755964209517642.5,2755964209517642.5,2170164.3431523829,30888518.927524168,0.048094503534665212,30888518.927524168,0.048094503534665212,3.2374488474062741e-08,3.2374488474062741e-08,3.2374488474062741e-08,2.7732199828001609e-06,5.2399809276936486e-06,2.1236327438570373e-05,2.1236327438570373e-05,2.1236327438570373e-05,1.464836451191319e-05,2.0577531145904653e-05,4.1693592446303248e-07,4.1693592446303248e-07,4.1693592446303248e-07,7.5770783068893763e-07,1.0644025462922523e-06,12.878533194341166,12.878533194341166,0.19921412639578098,6.5388736603684743,12.244567240943896,6474897.6948125483,83387184.892606497,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,2170164.3431523829,2755964209517642.5,0.048094503534665212,30888518.927524168,3.2374488474062741e-08,4.1693592446303248e-07,12.878533194341166,1708348.9165885183,1856814251312807.5,0.050313799450185992,15534936.660482749,7.4631693665678837e-07,7.4631693665678837e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.6932103822296269e-15,-2.9315369379095352e-14
502,2.4903073052662565e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4389328328188418e-05,-1046780.6101468076,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,2192523.0024386225,2.4903073052662565e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.83267591757463766,2755782651927853.5,2755782651927853.5,2192523.0024386225,33236775.435673054,0.048033416037994242,33236775.435673054,0.048033416037994242,3.0087154571760871e-08,3.0087154571760871e-08,3.0087154571760871e-08,2.4599317634320297e-06,4.646791911406271e-06,2.1207956769937689e-05,2.1207956769937689e-05,2.1207956769937689e-05,1.462547675333638e-05,2.0549708768277558e-05,4.1749367507910166e-07,4.1749367507910166e-07,4.1749367507910166e-07,7.5917524765937255e-07,1.0666886629816164e-06,13.876143524417955,13.876143524417955,0.2251343898828585,7.0506389571504062,13.1935930676912,6017430.9143521739,83498735.015820339,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,2192523.0024386225,2755782651927853.5,0.048033416037994242,33236775.435673054,3.0087154571760871e-08,4.1749367507910166e-07,13.876143524417955,1725949.6079958202,1856658771867722.8,0.050230080266677871,16720641.882839497,8.1029323959210518e-07,8.1029323959210518e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.698530398649842e-15,-2.95781223323735e-14
503,2.4953073052662565e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4384153538152162e-05,-1034958.0072512203,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,2214881.6616818174,2.4953073052662565e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.84116728440652888,2755600111396711.5,2755600111396711.5,2214881.6616818174,35714308.197733678,0.047973561866493312,35714308.197733678,0.047973561866493312,2.7999982372987895e-08,2.7999982372987895e-08,2.7999982372987895e-08,2.1871347193065375e-06,4.1303559825467327e-06,2.1180126608215676e-05,2.1180126608215676e-05,2.1180126608215676e-05,1.460302062575424e-05,2.0522416009969533e-05,4.1804225142665109e-07,4.1804225142665109e-07,4.1804225142665109e-07,7.6062104960482725e-07,1.0689419679651857e-06,14.930089807125889,14.930089807125889,0.25382684136141204,7.5919583242436497,14.196276658837665,5599996.4745975789,83608450.285330221,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,2214881.6616818174,2755600111396711.5,0.047973561866493312,35714308.197733678,2.7999982372987895e-08,4.1804225142665109e-07,14.930089807125889,1743550.2993841942,1856502143903204.2,0.050148051330464551,17972195.286495492,8.7847315918181824e-07,8.7847315918181824e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.7038349253478348e-15,-2.9840867598822178e-14
504,2.5003073052662566e-12,5e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.4379036798292523e-05,-1023347.9719276843,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,2237240.3208819809,2.5003073052662566e-12,3.3333333333333337e-06,6.5624999999999996e-05,0.84965865122207773,2755416590488922,2755416590488922,2237240.3208819809,38325221.766056381,0.047914904043133782,38325221.766056381,0.047914904043133782,2.6092477849291223e-08,2.6092477849291223e-08,2.6092477849291223e-08,1.9489999861682805e-06,3.6796167436553707e-06,2.1152820569045147e-05,2.1152820569045147e-05,2.1152820569045147e-05,1.4580982964878275e-05,2.0495636808628459e-05,4.185818994634286e-07,4.185818994634286e-07,4.185818994634286e-07,7.6204579522583684e-07,1.0711633014120042e-06,16.042244124193019,16.042244124193019,0.28552068781659778,8.1638824060048076,15.254407952374198,5218495.5698582446,83716379.892685726,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,2237240.3208819809,2755416590488922,0.047914904043133782,38325221.766056381,2.6092477849291223e-08,4.185818994634286e-07,16.042244124193019,1761150.9907536404,1856344368597870.5,0.05006766196527352,19291746.199590348,9.510432427242582e-07,9.510432427242582e-07,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-1.7091239629334561e-15,-3.0103607149544551e-14
