time_s,V_rx_reference_V
8.537500000000e-09,3.327714214837e-01
8.550000000000e-09,3.369451565541e-01
8.562500000000e-09,3.408813135179e-01
8.575000000000e-09,3.445778591634e-01
8.587500000000e-09,3.480329413605e-01
8.600000000000e-09,3.512448768052e-01
8.612500000000e-09,3.542121770617e-01
8.625000000000e-09,3.569335353407e-01
8.637500000000e-09,3.594078264048e-01
8.650000000000e-09,3.616340941263e-01
8.662500000000e-09,3.636115761929e-01
8.675000000000e-09,3.653396907329e-01
8.687500000000e-09,3.668180356738e-01
8.700000000000e-09,3.680463761300e-01
8.712500000000e-09,3.690246678178e-01
8.725000000000e-09,3.697530435458e-01
8.737500000000e-09,3.702318120580e-01
8.750000000000e-09,3.704614452724e-01
8.762500000000e-09,3.704426004583e-01
8.775000000000e-09,3.701761066164e-01
8.787500000000e-09,3.696629628416e-01
8.800000000000e-09,3.689043254416e-01
8.812500000000e-09,3.679015289328e-01
8.825000000000e-09,3.666560723401e-01
8.837500000000e-09,3.651696171201e-01
8.850000000000e-09,3.634439741928e-01
8.862500000000e-09,3.614811238161e-01
8.875000000000e-09,3.592832018411e-01
8.887500000000e-09,3.568524972388e-01
8.900000000000e-09,3.541914390822e-01
8.912500000000e-09,3.513026153638e-01
8.925000000000e-09,3.481887592428e-01
8.937500000000e-09,3.448527462243e-01
8.950000000000e-09,3.412975811301e-01
8.962500000000e-09,3.375264159262e-01
8.975000000000e-09,3.335425360015e-01
8.987500000000e-09,3.293493570490e-01
9.000000000000e-09,3.249504120673e-01
9.012500000000e-09,3.203493682647e-01
9.025000000000e-09,3.155500134117e-01
9.037500000000e-09,3.105562524748e-01
9.050000000000e-09,3.053720946904e-01
9.062500000000e-09,3.000016696145e-01
9.075000000000e-09,2.944492135903e-01
9.087500000000e-09,2.887190661856e-01
9.100000000000e-09,2.828156573826e-01
9.112500000000e-09,2.767435228396e-01
9.125000000000e-09,2.705072905162e-01
9.137500000000e-09,2.641116769645e-01
9.150000000000e-09,2.575614746772e-01
9.162500000000e-09,2.508615666269e-01
9.175000000000e-09,2.440169130909e-01
9.187500000000e-09,2.370325478443e-01
9.200000000000e-09,2.299135657078e-01
9.212500000000e-09,2.226651364289e-01
9.225000000000e-09,2.152924917451e-01
9.237500000000e-09,2.078009215270e-01
9.250000000000e-09,2.001957615641e-01
9.262500000000e-09,1.924824068496e-01
9.275000000000e-09,1.846662989200e-01
9.287500000000e-09,1.767529219918e-01
9.300000000000e-09,1.687477910226e-01
9.312500000000e-09,1.606564644583e-01
9.325000000000e-09,1.524845318823e-01
9.337500000000e-09,1.442376101896e-01
9.350000000000e-09,1.359213319552e-01
9.362500000000e-09,1.275413576995e-01
9.375000000000e-09,1.191033638790e-01
9.387500000000e-09,1.106130391352e-01
9.400000000000e-09,1.020760730020e-01
9.412500000000e-09,9.349816773938e-02
9.425000000000e-09,8.488502669492e-02
9.437500000000e-09,7.624235066187e-02
9.450000000000e-09,6.757582695196e-02
9.462500000000e-09,5.889114084608e-02
9.475000000000e-09,5.019396434981e-02
9.487500000000e-09,4.148995269263e-02
9.500000000000e-09,3.278473378946e-02
9.512500000000e-09,2.408391935105e-02
9.525000000000e-09,1.539309405512e-02
9.537500000000e-09,6.717812213635e-03
9.550000000000e-09,-1.936412357153e-03
9.562500000000e-09,-1.056409552755e-02
9.575000000000e-09,-1.915979325023e-02
9.587500000000e-09,-2.771810470158e-02
9.600000000000e-09,-3.623368198703e-02
9.612500000000e-09,-4.470121959819e-02
9.625000000000e-09,-5.311546436186e-02
9.637500000000e-09,-6.147121837019e-02
9.650000000000e-09,-6.976334824910e-02
9.662500000000e-09,-7.798677485049e-02
9.675000000000e-09,-8.613648274423e-02
9.687500000000e-09,-9.420752292099e-02
9.700000000000e-09,-1.021950216148e-01
9.712500000000e-09,-1.100941702027e-01
9.725000000000e-09,-1.179002342332e-01
9.737500000000e-09,-1.256085558885e-01
9.750000000000e-09,-1.332145623557e-01
9.762500000000e-09,-1.407137559099e-01
9.775000000000e-09,-1.481017224752e-01
9.787500000000e-09,-1.553741338366e-01
9.800000000000e-09,-1.625267555567e-01
9.812500000000e-09,-1.695554372224e-01
9.825000000000e-09,-1.764561205359e-01
9.837500000000e-09,-1.832248412712e-01
9.850000000000e-09,-1.898577367342e-01
9.862500000000e-09,-1.963510361562e-01
9.875000000000e-09,-2.027010683166e-01
9.887500000000e-09,-2.089042632379e-01
9.900000000000e-09,-2.149571591935e-01
9.912500000000e-09,-2.208563932307e-01
9.925000000000e-09,-2.265987083300e-01
9.937500000000e-09,-2.321809548358e-01
9.950000000000e-09,-2.376000970153e-01
9.962500000000e-09,-2.428532036998e-01
9.975000000000e-09,-2.479374549835e-01
9.987500000000e-09,-2.528501433917e-01
1.000000000000e-08,-2.575886799949e-01
1.001250000000e-08,-2.621505851579e-01
1.002500000000e-08,-2.665334947854e-01
1.003750000000e-08,-2.707351612278e-01
1.005000000000e-08,-2.747534589584e-01
1.006250000000e-08,-2.785863754204e-01
1.007500000000e-08,-2.822320168277e-01
1.008750000000e-08,-2.856886088104e-01
1.010000000000e-08,-2.889545016629e-01
1.011250000000e-08,-2.920281612817e-01
1.012500000000e-08,-2.949081745291e-01
1.013750000000e-08,-2.975932496229e-01
1.015000000000e-08,-3.000822209639e-01
1.016250000000e-08,-3.023740401570e-01
1.017500000000e-08,-3.044677809490e-01
1.018750000000e-08,-3.063626393650e-01
1.020000000000e-08,-3.080579381255e-01
1.021250000000e-08,-3.095531177458e-01
1.022500000000e-08,-3.108477410563e-01
1.023750000000e-08,-3.119414930921e-01
1.025000000000e-08,-3.128341851084e-01
1.026250000000e-08,-3.135257457538e-01
1.027500000000e-08,-3.140162251838e-01
1.028750000000e-08,-3.143057947083e-01
1.030000000000e-08,-3.143947504161e-01
1.031250000000e-08,-3.142835044177e-01
1.032500000000e-08,-3.139725885626e-01
1.033750000000e-08,-3.134626538509e-01
1.035000000000e-08,-3.127544736770e-01
1.036250000000e-08,-3.118489351386e-01
1.037500000000e-08,-3.107470423689e-01
1.038750000000e-08,-3.094499157178e-01
1.040000000000e-08,-3.079587946267e-01
1.041250000000e-08,-3.062750290001e-01
1.042500000000e-08,-3.044000821640e-01
1.043750000000e-08,-3.023355298239e-01
1.045000000000e-08,-3.000830625811e-01
1.046250000000e-08,-2.976444773648e-01
1.047500000000e-08,-2.950216800289e-01
1.048750000000e-08,-2.922166840935e-01
1.050000000000e-08,-2.892316129138e-01
1.051250000000e-08,-2.860686911723e-01
1.052500000000e-08,-2.827302471252e-01
1.053750000000e-08,-2.792187111352e-01
1.055000000000e-08,-2.755366175055e-01
1.056250000000e-08,-2.716865960310e-01
1.057500000000e-08,-2.676713739071e-01
1.058750000000e-08,-2.634937740625e-01
1.060000000000e-08,-2.591567166701e-01
1.061250000000e-08,-2.546632107590e-01
1.062500000000e-08,-2.500163557979e-01
1.063750000000e-08,-2.452193398374e-01
1.065000000000e-08,-2.402754407122e-01
1.066250000000e-08,-2.351880177136e-01
1.067500000000e-08,-2.299605128638e-01
1.068750000000e-08,-2.245964488767e-01
1.070000000000e-08,-2.190994300662e-01
1.071250000000e-08,-2.134731340827e-01
1.072500000000e-08,-2.077213128927e-01
1.073750000000e-08,-2.018477905703e-01
1.075000000000e-08,-1.958564639267e-01
1.076250000000e-08,-1.897512943156e-01
1.077500000000e-08,-1.835363083345e-01
1.078750000000e-08,-1.772155954600e-01
1.080000000000e-08,-1.707933084149e-01
1.081250000000e-08,-1.642736550496e-01
1.082500000000e-08,-1.576608987819e-01
1.083750000000e-08,-1.509593560915e-01
1.085000000000e-08,-1.441733966429e-01
1.086250000000e-08,-1.373074352503e-01
1.087500000000e-08,-1.303659320764e-01
1.088750000000e-08,-1.233533900011e-01
1.090000000000e-08,-1.162743545214e-01
1.091250000000e-08,-1.091334058088e-01
1.092500000000e-08,-1.019351586887e-01
1.093750000000e-08,-9.468425990144e-02
1.095000000000e-08,-8.738538780039e-02
1.096250000000e-08,-8.004324451461e-02
1.097500000000e-08,-7.266255573135e-02
1.098750000000e-08,-6.524806786905e-02
1.100000000000e-08,-5.780454759757e-02
1.101250000000e-08,-5.033677411998e-02
1.102500000000e-08,-4.284953878277e-02
1.103750000000e-08,-3.534764218286e-02
1.105000000000e-08,-2.783589353495e-02
1.106250000000e-08,-2.031910308877e-02
1.107500000000e-08,-1.280208159345e-02
1.108750000000e-08,-5.289637362006e-03
1.110000000000e-08,2.213424486984e-03
1.111250000000e-08,9.702309458571e-03
1.112500000000e-08,1.717223433480e-02
1.113750000000e-08,2.461843012729e-02
1.115000000000e-08,3.203614293264e-02
1.116250000000e-08,3.942064118793e-02
1.117500000000e-08,4.676721641210e-02
1.118750000000e-08,5.407118614875e-02
1.120000000000e-08,6.132789488824e-02
1.121250000000e-08,6.853272112785e-02
1.122500000000e-08,7.568107817015e-02
1.123750000000e-08,8.276841702748e-02
1.125000000000e-08,8.979022737931e-02
1.126250000000e-08,9.674204441398e-02
1.127500000000e-08,1.036194496516e-01
1.128750000000e-08,1.104180737808e-01
1.130000000000e-08,1.171335976190e-01
1.131250000000e-08,1.237617587110e-01
1.132500000000e-08,1.302983521437e-01
1.133750000000e-08,1.367392332847e-01
1.135000000000e-08,1.430803187118e-01
1.136250000000e-08,1.493175925442e-01
1.137500000000e-08,1.554471072146e-01
1.138750000000e-08,1.614649860792e-01
1.140000000000e-08,1.673674242834e-01
1.141250000000e-08,1.731506947990e-01
1.142500000000e-08,1.788111491210e-01
1.143750000000e-08,1.843452197176e-01
1.145000000000e-08,1.897494207989e-01
1.146250000000e-08,1.950203540347e-01
1.147500000000e-08,2.001547091424e-01
1.148750000000e-08,2.051492661472e-01
1.150000000000e-08,2.100008960202e-01
1.151250000000e-08,2.147065660520e-01
1.152500000000e-08,2.192633403001e-01
1.153750000000e-08,2.236683816283e-01
1.155000000000e-08,2.279189521836e-01
1.156250000000e-08,2.320124184018e-01
1.157500000000e-08,2.359462512820e-01
1.158750000000e-08,2.397180281780e-01
1.160000000000e-08,2.433254330844e-01
1.161250000000e-08,2.467662612500e-01
1.162500000000e-08,2.500384192518e-01
1.163750000000e-08,2.531399265118e-01
1.165000000000e-08,2.560689153632e-01
1.166250000000e-08,2.588236352529e-01
1.167500000000e-08,2.614024525866e-01
1.168750000000e-08,2.638038519481e-01
1.170000000000e-08,2.660264359196e-01
1.171250000000e-08,2.680689288561e-01
1.172500000000e-08,2.699301764769e-01
1.173750000000e-08,2.716091467665e-01
1.175000000000e-08,2.731049295278e-01
1.176250000000e-08,2.744167397117e-01
1.177500000000e-08,2.755439167358e-01
1.178750000000e-08,2.764859250490e-01
1.180000000000e-08,2.772423533983e-01
1.181250000000e-08,2.778129177031e-01
1.182500000000e-08,2.781974600837e-01
1.183750000000e-08,2.783959490758e-01
1.185000000000e-08,2.784084785964e-01
1.186250000000e-08,2.782352703550e-01
1.187500000000e-08,2.778766725798e-01
1.188750000000e-08,2.773331598714e-01
1.190000000000e-08,2.766053318592e-01
1.191250000000e-08,2.756939151448e-01
1.192500000000e-08,2.745997617177e-01
1.193750000000e-08,2.733238484445e-01
1.195000000000e-08,2.718672754085e-01
1.196250000000e-08,2.702312673875e-01
1.197500000000e-08,2.684171719558e-01
1.198750000000e-08,2.664264586078e-01
1.200000000000e-08,2.642607167807e-01
1.201250000000e-08,2.619216568727e-01
1.202500000000e-08,2.594111080322e-01
1.203750000000e-08,2.567310169217e-01
1.205000000000e-08,2.538834454268e-01
1.206250000000e-08,2.508705712261e-01
1.207500000000e-08,2.476946852747e-01
1.208750000000e-08,2.443581902173e-01
1.210000000000e-08,2.408635977941e-01
1.211250000000e-08,2.372135289772e-01
1.212500000000e-08,2.334107111605e-01
1.213750000000e-08,2.294579762374e-01
1.215000000000e-08,2.253582577172e-01
1.216250000000e-08,2.211145904501e-01
1.217500000000e-08,2.167301075390e-01
1.218750000000e-08,2.122080381024e-01
1.220000000000e-08,2.075517041212e-01
1.221250000000e-08,2.027645197762e-01
1.222500000000e-08,1.978499881062e-01
1.223750000000e-08,1.928116984787e-01
1.225000000000e-08,1.876533231918e-01
1.226250000000e-08,1.823786164557e-01
1.227500000000e-08,1.769914108217e-01
1.228750000000e-08,1.714956143911e-01
1.230000000000e-08,1.658952072011e-01
1.231250000000e-08,1.601942398840e-01
1.232500000000e-08,1.543968298982e-01
1.233750000000e-08,1.485071585096e-01
1.235000000000e-08,1.425294669932e-01
1.236250000000e-08,1.364680550091e-01
1.237500000000e-08,1.303272766703e-01
1.238750000000e-08,1.241115373331e-01
1.240000000000e-08,1.178252896519e-01
1.241250000000e-08,1.114730317131e-01
1.242500000000e-08,1.050593029787e-01
1.243750000000e-08,9.858868092531e-02
1.245000000000e-08,9.206577699211e-02
1.246250000000e-08,8.549523451805e-02
1.247500000000e-08,7.888172460091e-02
1.248750000000e-08,7.222994262937e-02
1.250000000000e-08,6.554460416615e-02
1.251250000000e-08,5.883044273475e-02
1.252500000000e-08,5.209220563815e-02
1.253750000000e-08,4.533465042856e-02
1.255000000000e-08,3.856254077001e-02
1.256250000000e-08,3.178064412343e-02
1.257500000000e-08,2.499372756970e-02
1.258750000000e-08,1.820655426347e-02
1.260000000000e-08,1.142387932093e-02
1.261250000000e-08,4.650447452354e-03
1.262500000000e-08,-2.109011164591e-03
1.263750000000e-08,-8.849784399881e-03
1.265000000000e-08,-1.556718221227e-02
1.266250000000e-08,-2.225653901959e-02
1.267500000000e-08,-2.891321772949e-02
1.268750000000e-08,-3.553261317619e-02
1.270000000000e-08,-4.211015604487e-02
1.271250000000e-08,-4.864131519587e-02
1.272500000000e-08,-5.512160155409e-02
1.273750000000e-08,-6.154657142150e-02
1.275000000000e-08,-6.791183024001e-02
1.276250000000e-08,-7.421303482178e-02
1.277500000000e-08,-8.044589705359e-02
1.278750000000e-08,-8.660618704047e-02
1.280000000000e-08,-9.268973666405e-02
1.281250000000e-08,-9.869244167345e-02
1.282500000000e-08,-1.046102651628e-01
1.283750000000e-08,-1.104392405036e-01
1.285000000000e-08,-1.161754746585e-01
1.286250000000e-08,-1.218151500892e-01
1.287500000000e-08,-1.273545279688e-01
1.288750000000e-08,-1.327899508632e-01
1.290000000000e-08,-1.381178457630e-01
1.291250000000e-08,-1.433347257694e-01
1.292500000000e-08,-1.484371930048e-01
1.293750000000e-08,-1.534219410088e-01
1.295000000000e-08,-1.582857574539e-01
1.296250000000e-08,-1.630255255737e-01
1.297500000000e-08,-1.676382267410e-01
1.298750000000e-08,-1.721209425466e-01
1.300000000000e-08,-1.764708571691e-01
1.301250000000e-08,-1.806852585151e-01
1.302500000000e-08,-1.847615404377e-01
1.303750000000e-08,-1.886972044705e-01
1.305000000000e-08,-1.924898618284e-01
1.306250000000e-08,-1.961372342331e-01
1.307500000000e-08,-1.996371557493e-01
1.308750000000e-08,-2.029875741543e-01
1.310000000000e-08,-2.061865525484e-01
1.311250000000e-08,-2.092322698458e-01
1.312500000000e-08,-2.121230222131e-01
1.313750000000e-08,-2.148572240562e-01
1.315000000000e-08,-2.174334092281e-01
1.316250000000e-08,-2.198502311703e-01
1.317500000000e-08,-2.221064639410e-01
1.318750000000e-08,-2.242010028105e-01
1.320000000000e-08,-2.261328650583e-01
1.321250000000e-08,-2.279011897541e-01
1.322500000000e-08,-2.295052383727e-01
1.323750000000e-08,-2.309443949923e-01
1.325000000000e-08,-2.322181666780e-01
1.326250000000e-08,-2.333261829007e-01
1.327500000000e-08,-2.342681957379e-01
1.328750000000e-08,-2.350440796773e-01
1.330000000000e-08,-2.356538315894e-01
1.331250000000e-08,-2.360975697876e-01
1.332500000000e-08,-2.363755338212e-01
1.333750000000e-08,-2.364880838911e-01
1.335000000000e-08,-2.364310714546e-01
1.336250000000e-08,-2.362098854723e-01
1.337500000000e-08,-2.358252486108e-01
1.338750000000e-08,-2.352780008004e-01
1.340000000000e-08,-2.345690981764e-01
1.341250000000e-08,-2.336996119315e-01
1.342500000000e-08,-2.326707270790e-01
1.343750000000e-08,-2.314837411289e-01
1.345000000000e-08,-2.301400626784e-01
1.346250000000e-08,-2.286412099178e-01
1.347500000000e-08,-2.269888090539e-01
1.348750000000e-08,-2.251845926527e-01
1.350000000000e-08,-2.232303979025e-01
1.351250000000e-08,-2.211281647995e-01
1.352500000000e-08,-2.188799342588e-01
1.353750000000e-08,-2.164878461505e-01
1.355000000000e-08,-2.139541372649e-01
1.356250000000e-08,-2.112811392086e-01
1.357500000000e-08,-2.084712762322e-01
1.358750000000e-08,-2.055270629935e-01
1.360000000000e-08,-2.024511022576e-01
1.361250000000e-08,-1.992460825356e-01
1.362500000000e-08,-1.959147756659e-01
1.363750000000e-08,-1.924600343386e-01
1.365000000000e-08,-1.888847895665e-01
1.366250000000e-08,-1.851920481051e-01
1.367500000000e-08,-1.813848898231e-01
1.368750000000e-08,-1.774664650278e-01
1.370000000000e-08,-1.734399917455e-01
1.371250000000e-08,-1.693087529617e-01
1.372500000000e-08,-1.650760938221e-01
1.373750000000e-08,-1.607454187982e-01
1.375000000000e-08,-1.563201888191e-01
1.376250000000e-08,-1.518039183730e-01
1.377500000000e-08,-1.472001725803e-01
1.378750000000e-08,-1.425125642414e-01
1.380000000000e-08,-1.377447508624e-01
1.381250000000e-08,-1.329004316600e-01
1.382500000000e-08,-1.279833445498e-01
1.383750000000e-08,-1.229972631195e-01
1.385000000000e-08,-1.179459935905e-01
1.386250000000e-08,-1.128333717700e-01
1.387500000000e-08,-1.076632599970e-01
1.388750000000e-08,-1.024395440839e-01
1.390000000000e-08,-9.716613025675e-02
1.391250000000e-08,-9.184694209786e-02
1.392500000000e-08,-8.648591749116e-02
1.393750000000e-08,-8.108700557492e-02
1.395000000000e-08,-7.565416370340e-02
1.396250000000e-08,-7.019135442024e-02
1.397500000000e-08,-6.470254244601e-02
1.398750000000e-08,-5.919169168250e-02
1.400000000000e-08,-5.366276223619e-02
1.401250000000e-08,-4.811970746319e-02
1.402500000000e-08,-4.256647103824e-02
1.403750000000e-08,-3.700698404989e-02
1.405000000000e-08,-3.144516212428e-02
1.406250000000e-08,-2.588490257983e-02
1.407500000000e-08,-2.033008161479e-02
1.408750000000e-08,-1.478455153016e-02
1.410000000000e-08,-9.252137989802e-03
1.411250000000e-08,-3.736637319926e-03
1.412500000000e-08,1.758186150050e-03
1.413750000000e-08,7.228602703337e-03
1.415000000000e-08,1.267091980641e-02
1.416250000000e-08,1.808148463263e-02
1.417500000000e-08,2.345668653698e-02
1.418750000000e-08,2.879295948038e-02
1.420000000000e-08,3.408678440173e-02
1.421250000000e-08,3.933469153621e-02
1.422500000000e-08,4.453326267828e-02
1.423750000000e-08,4.967913338792e-02
1.425000000000e-08,5.476899513868e-02
1.426250000000e-08,5.979959740628e-02
1.427500000000e-08,6.476774969639e-02
1.428750000000e-08,6.967032351054e-02
1.430000000000e-08,7.450425424887e-02
1.431250000000e-08,7.926654304882e-02
1.432500000000e-08,8.395425855862e-02
1.433750000000e-08,8.856453864480e-02
1.435000000000e-08,9.309459203278e-02
1.436250000000e-08,9.754169987981e-02
1.437500000000e-08,1.019032172795e-01
1.438750000000e-08,1.061765746973e-01
1.440000000000e-08,1.103592793366e-01
1.441250000000e-08,1.144489164345e-01
1.442500000000e-08,1.184431504873e-01
1.443750000000e-08,1.223397264047e-01
1.445000000000e-08,1.261364705935e-01
1.446250000000e-08,1.298312919695e-01
1.447500000000e-08,1.334221828980e-01
1.448750000000e-08,1.369072200622e-01
1.450000000000e-08,1.402845652613e-01
1.451250000000e-08,1.435524661353e-01
1.452500000000e-08,1.467092568198e-01
1.453750000000e-08,1.497533585285e-01
1.455000000000e-08,1.526832800652e-01
1.456250000000e-08,1.554976182651e-01
1.457500000000e-08,1.581950583654e-01
1.458750000000e-08,1.607743743060e-01
1.460000000000e-08,1.632344289611e-01
1.461250000000e-08,1.655741743014e-01
1.462500000000e-08,1.677926514884e-01
1.463750000000e-08,1.698889909007e-01
1.465000000000e-08,1.718624120936e-01
1.466250000000e-08,1.737122236923e-01
1.467500000000e-08,1.754378232198e-01
1.468750000000e-08,1.770386968603e-01
1.470000000000e-08,1.785144191592e-01
1.471250000000e-08,1.798646526596e-01
1.472500000000e-08,1.810891474786e-01
1.473750000000e-08,1.821877408211e-01
1.475000000000e-08,1.831603564360e-01
1.476250000000e-08,1.840070040124e-01
1.477500000000e-08,1.847277785196e-01
1.478750000000e-08,1.853228594905e-01
1.480000000000e-08,1.857925102502e-01
1.481250000000e-08,1.861370770913e-01
1.482500000000e-08,1.863569883965e-01
1.483750000000e-08,1.864527537109e-01
1.485000000000e-08,1.864249627639e-01
1.486250000000e-08,1.862742844437e-01
1.487500000000e-08,1.860014657240e-01
1.488750000000e-08,1.856073305461e-01
1.490000000000e-08,1.850927786569e-01
1.491250000000e-08,1.844587844038e-01
1.492500000000e-08,1.837063954891e-01
1.493750000000e-08,1.828367316850e-01
1.495000000000e-08,1.818509835095e-01
1.496250000000e-08,1.807504108671e-01
1.497500000000e-08,1.795363416535e-01
1.498750000000e-08,1.782101703272e-01
1.500000000000e-08,1.767733564486e-01
1.501250000000e-08,1.752274231894e-01
1.502500000000e-08,1.735739558127e-01
1.503750000000e-08,1.718146001251e-01
1.505000000000e-08,1.699510609044e-01
1.506250000000e-08,1.679851003012e-01
1.507500000000e-08,1.659185362193e-01
1.508750000000e-08,1.637532406734e-01
1.510000000000e-08,1.614911381282e-01
1.511250000000e-08,1.591342038186e-01
1.512500000000e-08,1.566844620531e-01
1.513750000000e-08,1.541439845020e-01
1.515000000000e-08,1.515148884720e-01
1.516250000000e-08,1.487993351679e-01
1.517500000000e-08,1.459995279437e-01
1.518750000000e-08,1.431177105443e-01
1.520000000000e-08,1.401561653385e-01
1.521250000000e-08,1.371172115457e-01
1.522500000000e-08,1.340032034571e-01
1.523750000000e-08,1.308165286530e-01
1.525000000000e-08,1.275596062166e-01
1.526250000000e-08,1.242348849474e-01
1.527500000000e-08,1.208448415738e-01
1.528750000000e-08,1.173919789667e-01
1.530000000000e-08,1.138788243558e-01
1.531250000000e-08,1.103079275488e-01
1.532500000000e-08,1.066818591557e-01
1.533750000000e-08,1.030032088187e-01
1.535000000000e-08,9.927458344883e-02
1.536250000000e-08,9.549860547067e-02
1.537500000000e-08,9.167791107612e-02
1.538750000000e-08,8.781514848801e-02
1.540000000000e-08,8.391297623482e-02
1.541250000000e-08,7.997406143732e-02
1.542500000000e-08,7.600107810811e-02
1.543750000000e-08,7.199670546498e-02
1.545000000000e-08,6.796362625882e-02
1.546250000000e-08,6.390452511709e-02
1.547500000000e-08,5.982208690360e-02
1.548750000000e-08,5.571899509523e-02
1.550000000000e-08,5.159793017661e-02
1.551250000000e-08,4.746156805314e-02
1.552500000000e-08,4.331257848335e-02
1.553750000000e-08,3.915362353099e-02
1.555000000000e-08,3.498735603763e-02
1.556250000000e-08,3.081641811630e-02
1.557500000000e-08,2.664343966667e-02
1.558750000000e-08,2.247103691247e-02
1.560000000000e-08,1.830181096140e-02
1.561250000000e-08,1.413834638828e-02
1.562500000000e-08,9.983209841618e-03
1.563750000000e-08,5.838948674192e-03
1.565000000000e-08,1.708089597971e-03
1.566250000000e-08,-2.406862636284e-03
1.567500000000e-08,-6.503426534382e-03
1.568750000000e-08,-1.057914512872e-02
1.570000000000e-08,-1.463158722267e-02
1.571250000000e-08,-1.865834860911e-02
1.572500000000e-08,-2.265705326281e-02
1.573750000000e-08,-2.662535450651e-02
1.575000000000e-08,-3.056093615047e-02
1.576250000000e-08,-3.446151360535e-02
1.577500000000e-08,-3.832483496823e-02
1.578750000000e-08,-4.214868208169e-02
1.580000000000e-08,-4.593087156584e-02
1.581250000000e-08,-4.966925582316e-02
1.582500000000e-08,-5.336172401612e-02
1.583750000000e-08,-5.700620301755e-02
1.585000000000e-08,-6.060065833365e-02
1.586250000000e-08,-6.414309499967e-02
1.587500000000e-08,-6.763155844826e-02
1.588750000000e-08,-7.106413535044e-02
1.590000000000e-08,-7.443895442927e-02
1.591250000000e-08,-7.775418724620e-02
1.592500000000e-08,-8.100804896021e-02
1.593750000000e-08,-8.419879905967e-02
1.595000000000e-08,-8.732474206712e-02
1.596250000000e-08,-9.038422821701e-02
1.597500000000e-08,-9.337565410634e-02
1.598750000000e-08,-9.629746331852e-02
1.600000000000e-08,-9.914814702035e-02
1.601250000000e-08,-1.019262445323e-01
1.602500000000e-08,-1.046303438723e-01
1.603750000000e-08,-1.072590822727e-01
1.605000000000e-08,-1.098111466714e-01
1.606250000000e-08,-1.122852741763e-01
1.607500000000e-08,-1.146802525037e-01
1.608750000000e-08,-1.169949203908e-01
1.610000000000e-08,-1.192281679820e-01
1.611250000000e-08,-1.213789371902e-01
1.612500000000e-08,-1.234462220315e-01
1.613750000000e-08,-1.254290689349e-01
1.615000000000e-08,-1.273265770269e-01
1.616250000000e-08,-1.291378983900e-01
1.617500000000e-08,-1.308622382973e-01
1.618750000000e-08,-1.324988554207e-01
1.620000000000e-08,-1.340470620154e-01
1.621250000000e-08,-1.355062240789e-01
1.622500000000e-08,-1.368757614861e-01
1.623750000000e-08,-1.381551480987e-01
1.625000000000e-08,-1.393439118518e-01
1.626250000000e-08,-1.404416348146e-01
1.627500000000e-08,-1.414479532278e-01
1.628750000000e-08,-1.423625575174e-01
1.630000000000e-08,-1.431851922828e-01
1.631250000000e-08,-1.439156562630e-01
1.632500000000e-08,-1.445538022778e-01
1.633750000000e-08,-1.450995371456e-01
1.635000000000e-08,-1.455528215775e-01
1.636250000000e-08,-1.459136700482e-01
1.637500000000e-08,-1.461821506432e-01
1.638750000000e-08,-1.463583848826e-01
1.640000000000e-08,-1.464425475216e-01
1.641250000000e-08,-1.464348663281e-01
1.642500000000e-08,-1.463356218370e-01
1.643750000000e-08,-1.461451470809e-01
1.645000000000e-08,-1.458638272986e-01
1.646250000000e-08,-1.454920996206e-01
1.647500000000e-08,-1.450304527306e-01
1.648750000000e-08,-1.444794265058e-01
1.650000000000e-08,-1.438396116334e-01
1.651250000000e-08,-1.431116492045e-01
1.652500000000e-08,-1.422962302859e-01
1.653750000000e-08,-1.413940954685e-01
1.655000000000e-08,-1.404060343945e-01
1.656250000000e-08,-1.393328852603e-01
1.657500000000e-08,-1.381755342990e-01
1.658750000000e-08,-1.369349152395e-01
1.660000000000e-08,-1.356120087431e-01
1.661250000000e-08,-1.342078418193e-01
1.662500000000e-08,-1.327234872178e-01
1.663750000000e-08,-1.311600628003e-01
1.665000000000e-08,-1.295187308890e-01
1.666250000000e-08,-1.278006975941e-01
1.667500000000e-08,-1.260072121195e-01
1.668750000000e-08,-1.241395660466e-01
1.670000000000e-08,-1.221990925974e-01
1.671250000000e-08,-1.201871658753e-01
1.672500000000e-08,-1.181052000856e-01
1.673750000000e-08,-1.159546487347e-01
1.675000000000e-08,-1.137370038080e-01
1.676250000000e-08,-1.114537949279e-01
1.677500000000e-08,-1.091065884905e-01
1.678750000000e-08,-1.066969867826e-01
1.680000000000e-08,-1.042266270780e-01
1.681250000000e-08,-1.016971807146e-01
1.682500000000e-08,-9.911035215087e-02
1.683750000000e-08,-9.646787800385e-02
1.685000000000e-08,-9.377152606725e-02
1.686250000000e-08,-9.102309431102e-02
1.687500000000e-08,-8.822440986213e-02
1.688750000000e-08,-8.537732796709e-02
1.690000000000e-08,-8.248373093642e-02
1.691250000000e-08,-7.954552707149e-02
1.692500000000e-08,-7.656464957400e-02
1.693750000000e-08,-7.354305543852e-02
1.695000000000e-08,-7.048272432853e-02
1.696250000000e-08,-6.738565743618e-02
1.697500000000e-08,-6.425387632639e-02
1.698750000000e-08,-6.108942176570e-02
1.700000000000e-08,-5.789435253614e-02
1.701250000000e-08,-5.467074423492e-02
1.702500000000e-08,-5.142068806010e-02
1.703750000000e-08,-4.814628958306e-02
